time [s],long accel [g],lat accel [g],vector accel [g],vert accel [g],speed [mph],distance [ft],power output [hp],gear [-],position X [m],position Y [m],time slip [s],time slip rate [%],beacon [-],buffer [-],TPS [%],Steering Position [Deg],Oil Press [PSI],Analog 4 [V],analog 5 [V],Yaw Rate Sensor [deg/s],Brake [V],analog 8 [V],GPS altitude [m],GPS heading [degs],GPS time [s],GPS pos acc [-],GPS vel acc [-],GPS head acc [-],GPS alt acc [-],GPS vel raw [mph],GPS long [degs],GPS lat [degs],Corrected Speed [MPH],Angular Velocity [deg/s],Attitude Velocity [deg/s],Neutral Yaw Steer [deg],Calculated Yaw angle [deg]
49.71,-0.116196997,-1.36E-02,0.174233094,0.990579247,0.386837572,217.8017273,5.02E-02,1,46.81906128,-26.83467674,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,0,-0.204932705,13.23600101,0,61.0530014,103.7726135,65353.189,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295996,33.66641714,0,0,0,7.42E-04,0.356549948
49.72,-0.114966691,-1.34E-02,0.174528927,0.990566313,0.403107494,217.8075256,5.02E-02,1,46.82091522,-26.83244896,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,0,-0.239384159,13.16800117,0,61.0530014,78.02532196,65353.199,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295995,33.66641716,0,0,0,2.49E-04,0.354156107
49.73,-0.113788866,-1.32E-02,0.172123313,0.990938127,0.432231009,217.8136597,5.02E-02,1,46.82276917,-26.83022308,N/a,N/a,1,960,-1.280898452,-13.93439388,14.02500153,0,3.00E-03,-0.264882952,13.31100082,0,61.0530014,52.2780304,65353.209,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295995,33.66641718,0,0,0,-2.44E-04,0.351507276
49.74,-0.112696141,-1.29E-02,0.178416401,0.991675496,0.404798597,217.8197937,5.06E-02,1,46.82461929,-26.82799721,N/a,N/a,1,960,-1.730337501,-13.27866459,14.02500153,0,0,-0.280638278,13.38700008,0,61.0530014,55.06169891,65353.219,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295995,33.6664172,0,0,0,-7.16E-04,0.348700881
49.75,-0.111719102,-1.26E-02,0.177659333,0.992749393,0.405644149,217.8257446,5.06E-02,1,46.82647324,-26.82577133,N/a,N/a,1,960,-1.50561738,-13.93439388,14.13750076,0,0,-0.286206752,13.11000061,0,61.0530014,57.84537125,65353.229,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295995,33.66641722,0,0,0,-1.15E-03,0.345838815
49.76,-0.110885292,-0.012177013,0.17682986,0.99412185,0.400491357,217.8316498,5.06E-02,1,46.82832718,-26.82354546,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,0,-0.281506091,13.32499981,0,61.0530014,60.62903976,65353.239,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295995,33.66641724,0,0,0,-1.53E-03,0.343023747
49.77,-0.110218272,-1.17E-02,0.181529492,0.995747566,0.375629663,217.837326,5.24E-02,1,46.83018112,-26.82131767,N/a,N/a,1,960,-1.730337501,-14.42620087,14.13750076,0,3.00E-03,-0.266815126,13.35300064,0,61.0530014,63.4127121,65353.249,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295994,33.66641726,0,0,0,-1.84E-03,0.340355605
49.78,-0.109736897,-1.12E-02,0.177028283,0.997574985,0.414179176,217.8431244,5.24E-02,1,46.83203125,-26.8190918,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,0,-0.242761075,13.30500031,0,61.0530014,66.19638062,65353.259,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295994,33.66641728,0,0,0,-2.07E-03,0.337927997
49.79,-0.109454677,-1.07E-02,0.174807176,0.999548256,0.420166194,217.8492584,5.24E-02,1,46.83388519,-26.81686592,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,1.00E-02,-0.210294217,13.33500004,0,61.02899933,68.98004913,65353.269,3.836999893,0.550000012,1.318915129,14.10900021,0.402648538,-117.7295994,33.6664173,0,0,0,-2.22E-03,0.335825056
49.8,-0.109379403,-1.02E-02,0.183016166,1.001609087,0.397018313,217.8552399,5.14E-02,1,46.83388519,-26.81562805,N/a,N/a,1,960,-1.730337501,-13.93439388,14.13750076,0,3.00E-03,-0.170650795,13.40700054,0,61.02899933,71.76371765,65353.279,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641731,0,0,0,-2.28E-03,0.334118545
49.81,-0.109512947,-9.63E-03,0.177235574,1.003698349,0.425823957,217.8612823,5.08E-02,1,46.83388519,-26.81439209,N/a,N/a,1,960,-1.662921548,-13.93439388,14.02500153,0,0,-0.125305787,13.36299992,0,61.02899933,74.5473938,65353.289,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641732,0,0,0,-2.24E-03,0.332865477
49.82,-0.109851301,-9.08E-03,0.176048487,1.005758286,0.404071987,217.8673706,5.17E-02,1,46.83388519,-26.81315422,N/a,N/a,1,960,-1.730337501,-14.42620087,14.13750076,0,0,-7.59E-02,13.35599995,0,61.02899933,77.33106232,65353.299,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641733,0,0,0,-2.12E-03,0.332106292
49.83,-0.110384777,-8.55E-03,0.185101464,1.00773406,0.371180207,217.8730316,5.12E-02,1,46.83388519,-26.81191826,N/a,N/a,1,960,-1.730337501,-13.93439388,14.13750076,0,3.00E-03,-2.43E-02,13.32900047,0,61.02899933,98.51787567,65353.309,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641734,0,0,0,-1.92E-03,0.331863642
49.84,-0.111098483,-8.05E-03,0.180919811,1.009575844,0.404270351,217.8787384,5.12E-02,1,46.83388519,-26.81068039,N/a,N/a,1,960,-1.730337501,-13.93439388,14.02500153,0,0,2.78E-02,13.34899998,0,61.02899933,116.9210205,65353.319,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641736,0,0,0,-1.65E-03,0.332141846
49.85,-0.111972921,-7.59E-03,0.183499947,1.011239767,0.392801255,217.8845825,5.12E-02,1,46.83388519,-26.80944443,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,0,0.078515962,13.24600029,0,61.02899933,135.3241577,65353.329,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641737,0,0,0,-1.32E-03,0.332927018
49.86,-0.112984762,-7.17E-03,0.187051848,1.012690067,0.383902907,217.890274,5.12E-02,1,46.83388519,-26.80820656,N/a,N/a,1,960,-1.730337501,-13.93439388,14.13750076,0,3.00E-03,0.126081318,13.27700043,3.00E-04,61.02899933,153.7273102,65353.339,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641738,0,0,0,-9.50E-04,0.334187835
49.87,-0.114107773,-6.81E-03,0.180361673,1.013899207,0.422991425,217.8961792,5.12E-02,1,46.83388519,-26.8069706,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,0,0.168919712,13.3390007,3.00E-04,61.02899933,172.1304626,65353.349,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.66641739,0,0,0,-5.48E-04,0.335877031
49.88,-0.115313768,-6.51E-03,0.1834739,1.014849305,0.390956521,217.9021454,5.35E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.662921548,-13.93439388,14.02500153,0,3.00E-03,0.205635324,13.30800056,3.00E-04,61.07500076,190.5335999,65353.359,3.836999893,0.550000012,1.493608475,14.10900021,0.313171089,-117.7295994,33.6664174,0,0,0,-1.33E-04,0.337933391
49.89,-0.116573684,-6.28E-03,0.18689245,1.015532255,0.419762164,217.9081116,5.35E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,0,0.235083356,13.3390007,3.00E-04,61.07500076,208.9367371,65353.369,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,2.77E-04,0.340284228
49.9,-0.117858626,-6.12E-03,0.184633881,1.015949965,0.442433119,217.9144287,5.31E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.730337501,-13.93439388,14.13750076,0,3.00E-03,0.25641045,13.38000011,3.00E-04,61.07500076,227.3398895,65353.379,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,6.68E-04,0.342848331
49.91,-0.119140863,-6.04E-03,0.193230391,1.016113997,0.411118895,217.9206848,5.32E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.730337501,-13.93439388,14.13750076,0,3.00E-03,0.269083649,13.38300037,3.00E-04,61.07500076,245.743042,65353.389,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,1.02E-03,0.345539153
49.92,-0.120394818,-6.03E-03,0.193604663,1.016044974,0.427791506,217.9268341,5.32E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.573033571,-13.93439388,14.13750076,0,3.00E-03,0.272907376,13.15400028,3.00E-04,61.07500076,264.1461792,65353.399,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,1.33E-03,0.348268241
49.93,-0.121597871,-6.09E-03,0.189691052,1.015771747,0.418756872,217.9330444,5.30E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.191010714,-13.93439388,14.13750076,0,3.00E-03,0.268027574,13.27000046,3.00E-04,61.07500076,258.1650696,65353.409,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,1.58E-03,0.350948513
49.94,-0.12273109,-6.21E-03,0.197968766,1.015330195,0.382301182,217.9389191,5.30E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.662921548,-14.42620087,14.02500153,0,3.00E-03,0.254923195,13.26000118,3.00E-04,61.07500076,252.1839447,65353.419,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,1.76E-03,0.353497744
49.95,-0.123779729,-6.40E-03,0.190630808,1.014761925,0.425537944,217.9448547,5.30E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.50561738,-13.93439388,14.13750076,0,0,0.234384954,13.08600044,3.00E-04,61.07500076,246.2028351,65353.429,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,1.87E-03,0.355841607
49.96,-0.124733604,-6.64E-03,0.185617596,1.014112473,0.436212182,217.9511566,5.30E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.573033571,-13.93439388,14.13750076,0,3.00E-03,0.207482785,13.37300014,0,61.07500076,240.2217102,65353.439,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,1.91E-03,0.357916445
49.97,-0.12558724,-6.93E-03,0.191355541,1.013429999,0.410039395,217.9573669,5.31E-02,1,46.83388519,-26.80573273,N/a,N/a,1,960,-1.662921548,-13.93439388,14.13750076,0,3.00E-03,0.175522849,13.35599995,0,61.07500076,234.2406006,65353.449,3.836999893,0.550000012,1.545998335,14.10900021,0.671080947,-117.7295994,33.6664174,0,0,0,1.87E-03,0.359671682
